421,432020,RS,"11,188",0.8,0.168138%
422,432023,RS,"3,078",0.6,0.126103%
423,432026,RS,"7,343",0.6,0.126103%
424,432030,RS,"5,114",0.6,0.126103%
425,432032,RS,"2,890",0.6,0.126103%
426,432035,RS,"5,438",0.6,0.126103%
427,432040,RS,"15,401",1.0,0.210172%
428,432045,RS,"2,277",0.6,0.126103%
429,432050,RS,"6,285",0.6,0.126103%
430,432055,RS,"6,166",0.6,0.126103%
431,432057,RS,"2,153",0.6,0.126103%
432,432060,RS,"3,915",0.6,0.126103%
433,432065,RS,"2,495",0.6,0.126103%
434,432067,RS,"10,390",0.8,0.168138%
435,432070,RS,"14,861",1.0,0.210172%
436,432080,RS,"31,150",1.6,0.336276%
437,432085,RS,"4,385",0.6,0.126103%
438,432090,RS,"20,905",1.2,0.252207%
439,432100,RS,"10,789",0.8,0.168138%
440,432110,RS,"17,273",1.2,0.252207%
441,432120,RS,"56,896",2.2,0.462379%
442,432130,RS,"27,039",1.4,0.294241%
443,432132,RS,"3,078",0.6,0.126103%
444,432135,RS,"5,539",0.6,0.126103%
445,432140,RS,"14,075",1.0,0.210172%
446,432143,RS,"10,467",0.8,0.168138%
447,432145,RS,"29,411",1.4,0.294241%
448,432146,RS,"2,874",0.6,0.126103%
449,432147,RS,"6,484",0.6,0.126103%
450,432149,RS,"3,007",0.6,0.126103%
451,432150,RS,"36,595",1.6,0.336276%
452,432160,RS,"45,079",2.0,0.420345%
453,432162,RS,"2,387",0.6,0.126103%
454,432163,RS,"2,898",0.6,0.126103%
455,432166,RS,"10,707",0.8,0.168138%
456,432170,RS,"25,535",1.4,0.294241%
457,432180,RS,"24,471",1.4,0.294241%
458,432183,RS,"2,953",0.6,0.126103%
459,432185,RS,"4,487",0.6,0.126103%
460,432190,RS,"24,665",1.4,0.294241%
461,432195,RS,"5,962",0.6,0.126103%
462,432200,RS,"27,394",1.4,0.294241%
463,432210,RS,"6,024",0.6,0.126103%
464,432215,RS,"4,565",0.6,0.126103%
465,432218,RS,"1,598",0.6,0.126103%
466,432220,RS,"23,314",1.2,0.252207%
467,432225,RS,"4,248",0.6,0.126103%
468,432230,RS,"8,663",0.6,0.126103%
469,432232,RS,"3,608",0.6,0.126103%
470,432234,RS,"2,302",0.6,0.126103%
471,432235,RS,"1,457",0.6,0.126103%
472,432237,RS,"2,497",0.6,0.126103%
473,432240,RS,"129,504",3.6,0.756620%
474,432250,RS,"64,252",2.4,0.504414%
475,432253,RS,"11,563",0.8,0.168138%
476,432254,RS,"5,447",0.6,0.126103%
477,432252,RS,"3,404",0.6,0.126103%
478,432255,RS,"2,071",0.6,0.126103%
479,432260,RS,"69,154",2.4,0.504414%
480,432270,RS,"25,338",1.4,0.294241%
481,432280,RS,"24,252",1.4,0.294241%
482,432285,RS,"1,997",0.6,0.126103%
483,432290,RS,"5,344",0.6,0.126103%
484,432300,RS,"250,028",4.0,0.840689%
485,432310,RS,"5,305",0.6,0.126103%
486,432320,RS,"3,091",0.6,0.126103%
487,432330,RS,"3,341",0.6,0.126103%
488,432335,RS,"2,202",0.6,0.126103%
489,432340,RS,"4,377",0.6,0.126103%
490,432345,RS,"4,359",0.6,0.126103%
491,432350,RS,"2,899",0.6,0.126103%
492,432360,RS,"1,614",0.6,0.126103%
493,432370,RS,"2,862",0.6,0.126103%
494,432375,RS,"3,510",0.6,0.126103%
495,432377,RS,"2,925",0.6,0.126103%
496,432380,RS,"13,689",1.0,0.210172%
