"mun";"year";"transfer";"fpm";"codibge";"siafi"
"Franco da Rocha";"2014";"FPM";"32036135,01";"3516408";"6429"
"Franco da Rocha";"2015";"FPM";"44997498,81";"3516408";"6429"
"Franco da Rocha";"2016";"FPM";"52393112,34";"3516408";"6429"
"Franco da Rocha";"2017";"FPM";"50797265,59";"3516408";"6429"
"Franco da Rocha";"2018";"FPM";"54114811,41";"3516408";"6429"
"Gabriel Monteiro";"2012";"FPM";"4641817,54";"3516507";"6431"
"Gabriel Monteiro";"2013";"FPM";"4982412,95";"3516507";"6431"
"Gabriel Monteiro";"2014";"FPM";"5339356,05";"3516507";"6431"
"Gabriel Monteiro";"2015";"FPM";"5670581,59";"3516507";"6431"
"Gabriel Monteiro";"2016";"FPM";"6605699,72";"3516507";"6431"
"Gabriel Monteiro";"2017";"FPM";"6396092,92";"3516507";"6431"
"Gabriel Monteiro";"2018";"FPM";"6810159,87";"3516507";"6431"
"Gália";"2012";"FPM";"4641817,54";"3516606";"6433"
"Gália";"2013";"FPM";"4982412,95";"3516606";"6433"
"Gália";"2014";"FPM";"5339356,05";"3516606";"6433"
"Gália";"2015";"FPM";"5670581,59";"3516606";"6433"
"Gália";"2016";"FPM";"6605699,72";"3516606";"6433"
"Gália";"2017";"FPM";"6396092,92";"3516606";"6433"
"Gália";"2018";"FPM";"6810159,87";"3516606";"6433"
"Garça";"2012";"FPM";"13925452,03";"3516705";"6435"
"Garça";"2013";"FPM";"14947238,15";"3516705";"6435"
"Garça";"2014";"FPM";"17797852,88";"3516705";"6435"
"Garça";"2015";"FPM";"18901937,79";"3516705";"6435"
"Garça";"2016";"FPM";"22018998,28";"3516705";"6435"
"Garça";"2017";"FPM";"21320309,01";"3516705";"6435"
"Garça";"2018";"FPM";"22700532,40";"3516705";"6435"
"Gastão Vidigal";"2012";"FPM";"4641817,54";"3516804";"6437"
"Gastão Vidigal";"2013";"FPM";"4982412,95";"3516804";"6437"
"Gastão Vidigal";"2014";"FPM";"5339356,05";"3516804";"6437"
"Gastão Vidigal";"2015";"FPM";"5670581,59";"3516804";"6437"
"Gastão Vidigal";"2016";"FPM";"6605699,72";"3516804";"6437"
"Gastão Vidigal";"2017";"FPM";"6396092,92";"3516804";"6437"
"Gastão Vidigal";"2018";"FPM";"6810159,87";"3516804";"6437"
"Gavião Peixoto";"2012";"FPM";"4641817,54";"3516853";"798"
"Gavião Peixoto";"2013";"FPM";"4982412,95";"3516853";"798"
"Gavião Peixoto";"2014";"FPM";"5339356,05";"3516853";"798"
"Gavião Peixoto";"2015";"FPM";"5670581,59";"3516853";"798"
"Gavião Peixoto";"2016";"FPM";"6605699,72";"3516853";"798"
"Gavião Peixoto";"2017";"FPM";"6396092,92";"3516853";"798"
"Gavião Peixoto";"2018";"FPM";"6810159,87";"3516853";"798"
"General Salgado";"2012";"FPM";"6189089,97";"3516903";"6439"
"General Salgado";"2013";"FPM";"6643217,07";"3516903";"6439"
"General Salgado";"2014";"FPM";"7119141,32";"3516903";"6439"
"General Salgado";"2015";"FPM";"7560775,28";"3516903";"6439"
"General Salgado";"2016";"FPM";"8807599,51";"3516903";"6439"
"General Salgado";"2017";"FPM";"8528123,79";"3516903";"6439"
"General Salgado";"2018";"FPM";"9080213,11";"3516903";"6439"
"Getulina";"2012";"FPM";"6189089,97";"3517000";"6441"
"Getulina";"2013";"FPM";"6643217,07";"3517000";"6441"
"Getulina";"2014";"FPM";"7119141,32";"3517000";"6441"
"Getulina";"2015";"FPM";"7560775,28";"3517000";"6441"
"Getulina";"2016";"FPM";"8807599,51";"3517000";"6441"
"Getulina";"2017";"FPM";"8528123,79";"3517000";"6441"
"Getulina";"2018";"FPM";"9080213,11";"3517000";"6441"
"Glicério";"2012";"FPM";"4641817,54";"3517109";"6443"
"Glicério";"2013";"FPM";"4982412,95";"3517109";"6443"
"Glicério";"2014";"FPM";"5339356,05";"3517109";"6443"
"Glicério";"2015";"FPM";"5670581,59";"3517109";"6443"
"Glicério";"2016";"FPM";"6605699,72";"3517109";"6443"
"Glicério";"2017";"FPM";"6396092,92";"3517109";"6443"
"Glicério";"2018";"FPM";"6810159,87";"3517109";"6443"
"Guaiçara";"2012";"FPM";"6189089,97";"3517208";"6445"
"Guaiçara";"2013";"FPM";"6643217,07";"3517208";"6445"
"Guaiçara";"2014";"FPM";"7119141,32";"3517208";"6445"
"Guaiçara";"2015";"FPM";"7560775,28";"3517208";"6445"
"Guaiçara";"2016";"FPM";"8807599,51";"3517208";"6445"
"Guaiçara";"2017";"FPM";"8528123,79";"3517208";"6445"
"Guaiçara";"2018";"FPM";"9080213,11";"3517208";"6445"
"Guaimbê";"2012";"FPM";"4641817,54";"3517307";"6447"
"Guaimbê";"2013";"FPM";"4982412,95";"3517307";"6447"
"Guaimbê";"2014";"FPM";"5339356,05";"3517307";"6447"
"Guaimbê";"2015";"FPM";"5670581,59";"3517307";"6447"
"Guaimbê";"2016";"FPM";"6605699,72";"3517307";"6447"
"Guaimbê";"2017";"FPM";"6396092,92";"3517307";"6447"
"Guaimbê";"2018";"FPM";"6810159,87";"3517307";"6447"
"Guaíra";"2012";"FPM";"13925452,03";"3517406";"6449"
"Guaíra";"2013";"FPM";"14947238,15";"3517406";"6449"
"Guaíra";"2014";"FPM";"16018067,62";"3517406";"6449"
"Guaíra";"2015";"FPM";"17011743,99";"3517406";"6449"
"Guaíra";"2016";"FPM";"19817098,37";"3517406";"6449"
"Guaíra";"2017";"FPM";"19188278,07";"3517406";"6449"
"Guaíra";"2018";"FPM";"20430479,19";"3517406";"6449"
"Guapiaçu";"2012";"FPM";"9283634,81";"3517505";"6451"
"Guapiaçu";"2013";"FPM";"9964825,53";"3517505";"6451"
"Guapiaçu";"2014";"FPM";"10678711,86";"3517505";"6451"
"Guapiaçu";"2015";"FPM";"11341162,74";"3517505";"6451"
"Guapiaçu";"2016";"FPM";"13211399,09";"3517505";"6451"
"Guapiaçu";"2017";"FPM";"12792185,54";"3517505";"6451"
"Guapiaçu";"2018";"FPM";"13620319,56";"3517505";"6451"
"Guapiara";"2012";"FPM";"9283634,81";"3517604";"6453"
"Guapiara";"2013";"FPM";"9964825,53";"3517604";"6453"
"Guapiara";"2014";"FPM";"10678711,86";"3517604";"6453"
"Guapiara";"2015";"FPM";"11341162,74";"3517604";"6453"
"Guapiara";"2016";"FPM";"13211399,09";"3517604";"6453"
"Guapiara";"2017";"FPM";"12792185,54";"3517604";"6453"
"Guapiara";"2018";"FPM";"13620319,56";"3517604";"6453"
"Guará";"2012";"FPM";"9283634,81";"3517703";"6455"
"Guará";"2013";"FPM";"9964825,53";"3517703";"6455"
"Guará";"2014";"FPM";"10678711,86";"3517703";"6455"
"Guará";"2015";"FPM";"11341162,74";"3517703";"6455"
"Guará";"2016";"FPM";"13211399,09";"3517703";"6455"
"Guará";"2017";"FPM";"12792185,54";"3517703";"6455"
"Guará";"2018";"FPM";"13620319,56";"3517703";"6455"
"Guaraçaí";"2012";"FPM";"4641817,54";"3517802";"6457"
"Guaraçaí";"2013";"FPM";"4982412,95";"3517802";"6457"
"Guaraçaí";"2014";"FPM";"5339356,05";"3517802";"6457"
"Guaraçaí";"2015";"FPM";"5670581,59";"3517802";"6457"
"Guaraçaí";"2016";"FPM";"6605699,72";"3517802";"6457"
"Guaraçaí";"2017";"FPM";"6396092,92";"3517802";"6457"
"Guaraçaí";"2018";"FPM";"6810159,87";"3517802";"6457"
"Guaraci";"2012";"FPM";"4641817,54";"3517901";"6459"
"Guaraci";"2013";"FPM";"4982412,95";"3517901";"6459"
"Guaraci";"2014";"FPM";"7119141,32";"3517901";"6459"
"Guaraci";"2015";"FPM";"7560775,28";"3517901";"6459"
"Guaraci";"2016";"FPM";"8807599,51";"3517901";"6459"
"Guaraci";"2017";"FPM";"8528123,79";"3517901";"6459"
"Guaraci";"2018";"FPM";"9080213,11";"3517901";"6459"
"Guarani DOeste";"2012";"FPM";"4641817,54";"3518008";"6461"
"Guarani DOeste";"2013";"FPM";"4982412,95";"3518008";"6461"
"Guarani DOeste";"2014";"FPM";"5339356,05";"3518008";"6461"
"Guarani DOeste";"2015";"FPM";"5670581,59";"3518008";"6461"
"Guarani DOeste";"2016";"FPM";"6605699,72";"3518008";"6461"
"Guarani DOeste";"2017";"FPM";"6396092,92";"3518008";"6461"
"Guarani DOeste";"2018";"FPM";"6810159,87";"3518008";"6461"
"Guarantã";"2012";"FPM";"4641817,54";"3518107";"6463"
"Guarantã";"2013";"FPM";"4982412,95";"3518107";"6463"
"Guarantã";"2014";"FPM";"5339356,05";"3518107";"6463"
"Guarantã";"2015";"FPM";"5670581,59";"3518107";"6463"
"Guarantã";"2016";"FPM";"6605699,72";"3518107";"6463"
"Guarantã";"2017";"FPM";"6396092,92";"3518107";"6463"
"Guarantã";"2018";"FPM";"6810159,87";"3518107";"6463"
"Guararapes";"2012";"FPM";"12378179,60";"3518206";"6465"
"Guararapes";"2013";"FPM";"13286433,92";"3518206";"6465"
"Guararapes";"2014";"FPM";"14238282,40";"3518206";"6465"
"Guararapes";"2015";"FPM";"15121550,22";"3518206";"6465"
"Guararapes";"2016";"FPM";"17615198,69";"3518206";"6465"
"Guararapes";"2017";"FPM";"17056247,33";"3518206";"6465"
"Guararapes";"2018";"FPM";"18160425,97";"3518206";"6465"
"Guararema";"2012";"FPM";"10830907,19";"3518305";"6467"
"Guararema";"2013";"FPM";"11625629,77";"3518305";"6467"
"Guararema";"2014";"FPM";"12458497,13";"3518305";"6467"
"Guararema";"2015";"FPM";"13231356,53";"3518305";"6467"
"Guararema";"2016";"FPM";"15413298,84";"3518305";"6467"
"Guararema";"2017";"FPM";"14924216,43";"3518305";"6467"
"Guararema";"2018";"FPM";"15890372,72";"3518305";"6467"
"Guaratinguetá";"2012";"FPM";"24756358,90";"3518404";"6469"
"Guaratinguetá";"2013";"FPM";"26572867,60";"3518404";"6469"
"Guaratinguetá";"2014";"FPM";"30256349,74";"3518404";"6469"
"Guaratinguetá";"2015";"FPM";"32133294,00";"3518404";"6469"
"Guaratinguetá";"2016";"FPM";"37432296,84";"3518404";"6469"
"Guaratinguetá";"2017";"FPM";"36244525,10";"3518404";"6469"
"Guaratinguetá";"2018";"FPM";"38590904,83";"3518404";"6469"
"Guareí";"2012";"FPM";"7736362,42";"3518503";"6471"
"Guareí";"2013";"FPM";"8304021,27";"3518503";"6471"
"Guareí";"2014";"FPM";"8898926,63";"3518503";"6471"
"Guareí";"2015";"FPM";"9450969,02";"3518503";"6471"
"Guareí";"2016";"FPM";"11009499,30";"3518503";"6471"
"Guareí";"2017";"FPM";"12792185,54";"3518503";"6471"
"Guareí";"2018";"FPM";"13620319,56";"3518503";"6471"
"Guariba";"2012";"FPM";"12378179,60";"3518602";"6473"
"Guariba";"2013";"FPM";"13286433,92";"3518602";"6473"
"Guariba";"2014";"FPM";"16018067,62";"3518602";"6473"
"Guariba";"2015";"FPM";"17011743,99";"3518602";"6473"
"Guariba";"2016";"FPM";"19817098,37";"3518602";"6473"
"Guariba";"2017";"FPM";"19188278,07";"3518602";"6473"
"Guariba";"2018";"FPM";"20430479,19";"3518602";"6473"
"Guarujá";"2012";"FPM";"37613235,05";"3518701";"6475"
"Guarujá";"2013";"FPM";"41513170,97";"3518701";"6475"
"Guarujá";"2014";"FPM";"44348099,73";"3518701";"6475"
"Guarujá";"2015";"FPM";"46887692,54";"3518701";"6475"
"Guarujá";"2016";"FPM";"54595012,11";"3518701";"6475"
"Guarujá";"2017";"FPM";"52929296,44";"3518701";"6475"
"Guarujá";"2018";"FPM";"56384864,64";"3518701";"6475"
"Guarulhos";"2012";"FPM";"40947127,97";"3518800";"6477"
"Guarulhos";"2013";"FPM";"45661714,00";"3518800";"6477"
"Guarulhos";"2014";"FPM";"48724296,59";"3518800";"6477"
"Guarulhos";"2015";"FPM";"49158646,74";"3518800";"6477"
"Guarulhos";"2016";"FPM";"57234265,98";"3518800";"6477"
"Guarulhos";"2017";"FPM";"55501466,08";"3518800";"6477"
"Guarulhos";"2018";"FPM";"59130814,73";"3518800";"6477"
"Guatapará";"2012";"FPM";"4641817,54";"3518859";"7257"
"Guatapará";"2013";"FPM";"4982412,95";"3518859";"7257"
"Guatapará";"2014";"FPM";"5339356,05";"3518859";"7257"
"Guatapará";"2015";"FPM";"5670581,59";"3518859";"7257"
"Guatapará";"2016";"FPM";"6605699,72";"3518859";"7257"
"Guatapará";"2017";"FPM";"6396092,92";"3518859";"7257"
"Guatapará";"2018";"FPM";"6810159,87";"3518859";"7257"
"Guzolândia";"2012";"FPM";"4641817,54";"3518909";"6479"
"Guzolândia";"2013";"FPM";"4982412,95";"3518909";"6479"
"Guzolândia";"2014";"FPM";"5339356,05";"3518909";"6479"
"Guzolândia";"2015";"FPM";"5670581,59";"3518909";"6479"
"Guzolândia";"2016";"FPM";"6605699,72";"3518909";"6479"
"Guzolândia";"2017";"FPM";"6396092,92";"3518909";"6479"
"Guzolândia";"2018";"FPM";"6810159,87";"3518909";"6479"
"Herculândia";"2012";"FPM";"4641817,54";"3519006";"6481"
"Herculândia";"2013";"FPM";"4982412,95";"3519006";"6481"
"Herculândia";"2014";"FPM";"5339356,05";"3519006";"6481"
"Herculândia";"2015";"FPM";"5670581,59";"3519006";"6481"
"Herculândia";"2016";"FPM";"6605699,72";"3519006";"6481"
"Herculândia";"2017";"FPM";"6396092,92";"3519006";"6481"
"Herculândia";"2018";"FPM";"6810159,87";"3519006";"6481"
"Holambra";"2012";"FPM";"6189089,97";"3519055";"2953"
"Holambra";"2013";"FPM";"6643217,07";"3519055";"2953"
"Holambra";"2014";"FPM";"7119141,32";"3519055";"2953"
"Holambra";"2015";"FPM";"7560775,28";"3519055";"2953"
"Holambra";"2016";"FPM";"8807599,51";"3519055";"2953"
"Holambra";"2017";"FPM";"10660154,67";"3519055";"2953"
"Holambra";"2018";"FPM";"11350266,32";"3519055";"2953"
"Hortolândia";"2012";"FPM";"37613235,05";"3519071";"2951"
"Hortolândia";"2013";"FPM";"41513170,97";"3519071";"2951"
"Hortolândia";"2014";"FPM";"44348099,73";"3519071";"2951"
"Hortolândia";"2015";"FPM";"46887692,54";"3519071";"2951"
"Hortolândia";"2016";"FPM";"54595012,11";"3519071";"2951"
"Hortolândia";"2017";"FPM";"52929296,44";"3519071";"2951"
"Hortolândia";"2018";"FPM";"56384864,64";"3519071";"2951"
"Iacanga";"2012";"FPM";"4641817,54";"3519105";"6483"
"Iacanga";"2013";"FPM";"6643217,07";"3519105";"6483"
"Iacanga";"2014";"FPM";"7119141,32";"3519105";"6483"
"Iacanga";"2015";"FPM";"7560775,28";"3519105";"6483"
"Iacanga";"2016";"FPM";"8807599,51";"3519105";"6483"
"Iacanga";"2017";"FPM";"8528123,79";"3519105";"6483"
"Iacanga";"2018";"FPM";"9080213,11";"3519105";"6483"
"Iacri";"2012";"FPM";"4641817,54";"3519204";"6485"
"Iacri";"2013";"FPM";"4982412,95";"3519204";"6485"
"Iacri";"2014";"FPM";"5339356,05";"3519204";"6485"
"Iacri";"2015";"FPM";"5670581,59";"3519204";"6485"
"Iacri";"2016";"FPM";"6605699,72";"3519204";"6485"
"Iacri";"2017";"FPM";"6396092,92";"3519204";"6485"
"Iacri";"2018";"FPM";"6810159,87";"3519204";"6485"
"Iaras";"2012";"FPM";"4641817,54";"3519253";"7259"
"Iaras";"2013";"FPM";"4982412,95";"3519253";"7259"
"Iaras";"2014";"FPM";"5339356,05";"3519253";"7259"
"Iaras";"2015";"FPM";"5670581,59";"3519253";"7259"
"Iaras";"2016";"FPM";"6605699,72";"3519253";"7259"
"Iaras";"2017";"FPM";"6396092,92";"3519253";"7259"
"Iaras";"2018";"FPM";"6810159,87";"3519253";"7259"
"Ibaté";"2012";"FPM";"12378179,60";"3519303";"6487"
"Ibaté";"2013";"FPM";"13286433,92";"3519303";"6487"
"Ibaté";"2014";"FPM";"14238282,40";"3519303";"6487"
"Ibaté";"2015";"FPM";"15121550,22";"3519303";"6487"
"Ibaté";"2016";"FPM";"17615198,69";"3519303";"6487"
"Ibaté";"2017";"FPM";"17056247,33";"3519303";"6487"
"Ibaté";"2018";"FPM";"18160425,97";"3519303";"6487"
"Ibirá";"2012";"FPM";"6189089,97";"3519402";"6489"
"Ibirá";"2013";"FPM";"6643217,07";"3519402";"6489"
"Ibirá";"2014";"FPM";"7119141,32";"3519402";"6489"
"Ibirá";"2015";"FPM";"7560775,28";"3519402";"6489"
"Ibirá";"2016";"FPM";"8807599,51";"3519402";"6489"
"Ibirá";"2017";"FPM";"8528123,79";"3519402";"6489"
"Ibirá";"2018";"FPM";"9080213,11";"3519402";"6489"
"Ibirarema";"2012";"FPM";"4641817,54";"3519501";"6491"
"Ibirarema";"2013";"FPM";"4982412,95";"3519501";"6491"
"Ibirarema";"2014";"FPM";"5339356,05";"3519501";"6491"
"Ibirarema";"2015";"FPM";"5670581,59";"3519501";"6491"
"Ibirarema";"2016";"FPM";"6605699,72";"3519501";"6491"
"Ibirarema";"2017";"FPM";"6396092,92";"3519501";"6491"
"Ibirarema";"2018";"FPM";"6810159,87";"3519501";"6491"
"Ibitinga";"2012";"FPM";"17019996,90";"3519600";"6493"
"Ibitinga";"2013";"FPM";"18268846,52";"3519600";"6493"
