codibge,UF,own_2011,own_2012,own_2013,own_2014,own_2015,own_2016,own_2017,own_2018,own_2019
270740,AL,1232611.61,493509.49,741555.48,1410015.89,507994.05,487044.63,1621766.85,1099623.09,1297389.58
270750,AL,1399066.88,3600297.64,4000793.48,1625795.04,1336819.09,1059165.25,564043.36,610983.92,52879.81
270760,AL,1252930.17,1166460.34,925445.25,491336.91,562929.18,530257.09,351132.18,331212.15,123042.91
270770,AL,10888950.96,8698510.51,12926874.22,15377147.82,8951951.25,6677164.27,10945676.19,10931366.14,9604617.96
270780,AL,101852.42,221336.64,597630.78,1172208.84,194921.76,475682.61,220474.13,185405.85,406929.99
270790,AL,511286.47,552193.99,521827.58,427106.24,387418.07,395724.64,398926.59,443418.77,458813.33
270800,AL,3092182.99,3065031.31,2960886.48,3689740.15,3496262.85,3304297.68,3920324.71,4600600.86,4362639.63
270810,AL,1719474.91,848924.41,459507.92,894618.06,439408.26,152338.19,77397.70,138547.31,234431.15
270820,AL,88788.55,89851.48,104608.07,160518.01,433448.74,466308.16,126209.29,27440.83,139361.92
270830,AL,1570393.06,1521830.87,916084.18,732501.58,620113.06,931243.23,698980.77,427326.10,451151.99
270840,AL,551283.00,285700.07,1350147.35,3785367.50,4500074.08,2868447.67,2514307.35,4147784.87,3915652.81
270850,AL,734690.28,906732.81,1082013.48,1443704.32,1001576.27,855492.73,1047987.22,573844.51,656119.11
270860,AL,11011495.14,9503306.72,9601878.72,12928106.37,11928404.45,8104910.68,8294449.82,8351586.42,8993968.86
270870,AL,251117.63,163246.25,187460.29,662882.11,629616.75,684898.03,686564.27,1270408.03,481405.54
270880,AL,2457965.03,1759037.08,3990736.14,2457026.93,1131326.93,1453389.20,1284572.11,755891.48,1025712.14
270890,AL,809593.46,761144.08,2189957.48,1340395.23,1509942.46,1192985.16,1782329.40,1452244.48,1251345.89
270895,AL,232490.76,229369.96,373037.28,2281893.86,2055312.29,802472.07,644789.39,531565.51,525636.13
270900,AL,189042.79,159800.52,302750.17,185956.92,168910.77,377159.06,97377.36,69862.85,101176.49
270910,AL,538336.04,603277.07,665236.59,703285.83,446771.52,779778.07,295533.87,351650.91,56242.50
270915,AL,7521632.39,6465721.62,5122969.65,4680745.95,3332160.67,4338724.65,4080473.96,4043233.17,4202244.50
270920,AL,352298.92,680331.53,379730.74,2474352.66,274055.47,659374.40,360971.08,231031.44,224754.96
270930,AL,6669994.05,8373269.87,3565111.77,2818130.89,2333862.32,2584897.38,2582519.52,2383807.87,4873309.95
270940,AL,2754357.04,1922749.46,1517637.98,1140350.81,1115337.50,1054759.19,968618.48,1251743.91,849129.74
280010,SE,197765.53,127496.79,53128.68,18638.45,38742.08,206856.72,46147.10,140788.13,33740.30
280020,SE,699951.63,829510.38,1869377.75,1250318.23,612609.03,583636.88,653790.99,908618.32,664590.33
280030,SE,407648334.63,441027661.55,490585873.16,509734370.10,522759252.70,496290451.45,504005907.09,528207639.51,564741292.26
280040,SE,294359.54,396230.24,258187.65,462739.31,381582.98,307586.41,268304.74,346917.91,374132.91
280050,SE,424935.06,481417.26,521200.32,740354.27,578221.56,721572.45,1131337.09,1679731.91,2596245.37
280060,SE,10268701.67,20070327.72,19252914.30,31630299.66,32776782.33,40056523.65,27952475.74,67881137.41,92606374.06
280067,SE,1090167.23,1464720.75,1507135.08,1714080.42,1360505.63,1193179.34,1203192.01,1171946.81,1050137.70
280070,SE,155121.54,210610.49,136215.89,197409.97,135489.85,248206.13,124302.28,230430.11,248519.27
280100,SE,757850.97,1005289.03,1020761.13,1328374.01,1230307.09,1170121.73,897659.19,869350.08,863030.50
280110,SE,629203.01,243483.39,386958.32,239319.26,274846.59,203305.57,120523.26,71202.03,81005.88
280120,SE,2065690.61,2302754.14,2392016.55,2742119.14,2532136.97,2537949.95,2317488.67,2076155.88,2063319.91
280130,SE,1930150.55,1295859.51,2691869.08,5420668.53,5729625.28,4353172.19,2722601.09,3683304.93,1559997.96
280140,SE,809544.88,558870.43,1019990.98,1337160.06,1165392.72,1115962.49,938332.12,1429734.82,845820.26
280150,SE,16081035.48,19920940.62,17555414.72,16412588.61,15126867.36,19800594.98,11938863.45,11921225.09,13455576.51
280160,SE,655646.08,572296.25,231650.56,239903.58,225163.56,356961.09,281119.61,477793.78,704865.10
280170,SE,543912.94,630630.43,641237.45,572909.59,544983.95,573970.91,545766.68,570761.81,508378.91
280190,SE,57918.49,85017.69,146867.14,87699.65,167973.86,102420.70,160224.98,144333.79,151708.43
280200,SE,2028212.43,3181390.64,3493940.46,3633699.73,1936431.30,2010293.35,943785.56,899258.09,1000361.62
280210,SE,16686219.19,16823866.90,11075919.39,12808429.08,12083635.85,12370821.33,13405637.31,13674546.85,14672963.86
280220,SE,143689.54,117618.27,139731.99,210201.13,187651.13,202508.60,191966.86,178784.37,144330.44
280230,SE,761135.71,890488.77,1080342.42,1062326.13,823551.54,902435.23,767022.50,1351141.95,830660.66
280240,SE,426320.93,356338.63,267415.45,292707.69,387840.90,568856.92,256642.79,315590.64,366433.14
280250,SE,272516.83,299811.40,543503.92,351897.93,445446.08,215938.06,212241.96,176264.23,199281.69
280260,SE,421669.85,348363.00,182574.95,159823.81,125631.47,150171.38,98922.41,112686.91,86998.78
280270,SE,128378.21,165736.23,317208.68,420995.64,592478.06,711270.51,728261.71,283666.02,97608.84
280280,SE,2201927.30,2082860.20,570165.34,488297.09,416218.29,715315.84,241848.86,413774.18,627439.74
280290,SE,13162638.39,14402668.17,14617616.35,13465197.18,10829110.54,11702433.98,13198824.21,17412061.45,19594049.01
280300,SE,1452424.93,1520556.98,1438243.17,1964871.00,2156729.83,1737116.88,2003470.78,2255389.50,2314641.68
280310,SE,609945.61,258801.55,220407.40,308863.58,332944.16,168232.22,212026.63,133036.13,217027.06
280320,SE,3664862.50,4498055.30,4145819.25,4917527.39,4559174.30,3570238.72,3193286.08,3627363.44,4245156.21
280330,SE,4771915.03,5221051.75,5332358.84,4459592.62,4258243.45,4615029.61,3207445.76,4288937.64,5460788.26
280340,SE,365825.83,353804.13,383813.35,432645.06,491959.20,415487.50,320467.03,261498.84,392103.91
280350,SE,7074172.03,9998240.48,9202926.43,11971954.79,11133982.95,12137308.88,13726454.83,14575256.09,15524569.78
280360,SE,13086174.59,20625757.51,18856990.89,59879721.87,14916130.53,12619088.21,14634812.82,10565115.73,8790365.41
280370,SE,109839.82,159312.52,184519.13,146494.36,213784.86,138071.82,194440.29,316911.76,466541.79
280380,SE,176908.15,297776.01,214349.25,200843.90,193006.31,89138.24,150625.21,155066.38,550661.42
280390,SE,266133.89,284537.88,287436.20,320167.74,300864.43,300403.84,383679.34,343518.35,648453.92
280400,SE,1626314.06,1667435.85,1296407.45,2334387.12,2008188.93,1199276.61,1234452.59,939016.59,858517.18
280410,SE,273349.94,313103.86,544344.39,550661.54,534128.50,433319.71,518103.75,651579.01,884630.21
280420,SE,142265.35,227006.65,512226.09,775487.75,468131.01,278779.47,373041.39,542678.13,1179271.52
280430,SE,784066.43,319077.78,119859.60,302975.19,367801.58,231643.15,293652.92,394545.56,419451.16
280440,SE,1163334.43,1174041.80,1512358.44,2009056.04,1339130.40,1147877.84,1003820.07,1471724.50,1058430.56
280445,SE,261797.72,301967.49,277132.56,442506.42,457494.39,283910.57,520210.86,386452.74,776374.71
280450,SE,2635499.66,3292095.06,3488034.67,4069259.66,4871406.03,4711519.35,4484471.72,4985283.57,5751667.01
280460,SE,859793.41,1090823.81,1414379.76,1255664.51,1814076.40,1840358.11,1944684.24,2015388.85,739921.72
280470,SE,442385.53,259836.62,144224.79,113037.68,133622.42,247054.29,163569.12,311357.80,375786.44
280480,SE,19683103.05,22419208.31,24636891.78,25929604.13,27221047.41,27372967.36,26599013.88,28145646.99,32181728.36
280490,SE,546362.76,527510.26,279393.84,511460.88,692694.95,112526.71,293727.29,607216.49,439646.31
280500,SE,132838.34,214281.14,72919.25,103216.47,120517.48,197100.62,97930.31,110157.19,55207.64
280510,SE,154495.36,224572.08,135627.85,151579.06,185913.70,231292.20,192403.19,174416.29,142751.68
280520,SE,116396.26,139210.41,113251.85,178881.93,137768.97,295598.33,119020.77,155168.25,175061.78
280530,SE,468617.04,843271.19,1191931.31,1348889.24,566325.17,904378.88,865303.02,1297027.23,1798056.94
280540,SE,1549663.36,2082651.39,1966658.08,1108719.83,1306040.42,1250947.70,1208158.59,1470914.67,2118932.28
280550,SE,506216.23,744515.93,1144233.13,1514357.54,1590952.18,2830507.87,1520836.95,1523978.51,981469.25
280560,SE,717890.76,865451.08,742554.52,624629.67,631113.98,568584.82,412147.68,549494.47,571956.83
280570,SE,2370086.49,2820539.72,3009634.86,3200961.23,4685784.28,3365341.40,3511041.04,3455848.51,3447031.17
280580,SE,303255.98,453066.39,249609.58,370563.22,433109.45,236734.84,260534.09,439491.04,436960.68
280590,SE,1865589.80,3114336.84,2604796.53,2616819.70,1793807.53,1282555.37,1153043.43,998619.16,731046.99
280600,SE,520779.65,560447.02,574261.14,792509.36,1031745.93,901565.17,759409.01,900482.01,1241438.84
280610,SE,7724104.16,9001064.93,9731775.41,11286124.81,7865647.90,10446522.81,6669300.59,5849588.51,6147111.69
280620,SE,286127.36,294417.65,351727.79,534779.47,418464.96,494558.32,453576.75,642620.37,536297.38
280630,SE,267554.28,271539.91,211635.66,389460.72,440721.15,398789.30,536134.34,428756.50,356082.37
280640,SE,143962.46,127070.12,59608.38,165204.29,77946.81,171524.94,67766.32,316468.40,71358.69
280650,SE,179717.09,218469.38,104288.95,82474.55,57989.90,59034.42,65791.13,114972.19,93435.39
280660,SE,713142.49,1682296.48,944678.20,818436.47,1483928.06,812232.11,403228.02,803660.85,1066011.01
280670,SE,2195820.70,20400401.31,15745675.89,15267490.28,13662796.10,12773343.61,13811235.47,12443681.31,13754160.54
280680,SE,138412.12,116355.89,113885.80,220704.79,129246.86,169871.59,126929.21,231961.62,196013.65
280690,SE,468763.64,529081.11,146570.13,128883.06,235240.61,169753.73,116891.40,159882.15,349386.74
280700,SE,141213.37,140775.59,169315.83,129542.46,172018.79,126760.82,136319.97,103442.73,9490.81
280710,SE,1839200.26,2269683.31,1886000.92,2277752.87,3585698.65,3606535.73,2486958.63,3683792.21,2749450.38
280720,SE,2809422.90,4716791.76,6399396.34,6193970.97,5651879.63,1649224.05,2628900.25,1130822.01,932077.28
280730,SE,324536.30,77688.15,106448.22,83725.34,64739.64,56638.48,203189.25,108282.02,76547.19
280740,SE,3333732.79,3785998.63,3637199.24,4261904.97,3164632.79,3329616.33,3671853.81,4159726.48,2842004.10
280750,SE,372206.07,415624.56,275319.68,269157.27,255486.59,235618.84,369387.65,261333.34,345998.07
280760,SE,1652029.56,814821.06,1054302.69,1416735.84,1305227.92,1480658.36,1701269.13,1240540.60,1250242.07
290010,BA,395381.41,361597.08,414297.46,879122.15,285752.47,273573.35,344126.30,263233.63,58650.34
290020,BA,1022405.53,514982.10,667718.21,1224122.89,1152653.46,990977.04,766634.44,1219538.56,869447.80
290030,BA,445247.22,317023.80,326604.82,344262.13,291666.31,277547.42,749015.36,840588.75,512087.85
290035,BA,740943.10,500944.15,275185.60,469986.33,640204.49,704828.40,341759.88,638774.30,448436.05
290040,BA,628839.82,462907.64,536478.39,497068.81,390856.12,386961.53,524549.24,633938.63,648861.37
290050,BA,287979.26,241641.77,176488.20,213744.41,239050.06,357575.85,255939.87,765187.61,392955.55
290060,BA,439298.92,948499.62,2433308.11,2912982.38,648228.05,597692.79,537627.18,328417.27,331531.00
290070,BA,30972541.84,34646278.01,37711013.06,40741459.42,40609165.38,34147144.16,33286726.79,40696419.72,41704839.66
290080,BA,9308321.62,8624309.41,6317704.69,4149765.82,3973754.22,2415227.14,3301751.26,3738890.24,4222549.60
290090,BA,152883.78,129932.31,61173.64,75257.72,105698.26,56434.50,64994.38,530144.43,168331.25
290100,BA,2236124.97,2584510.80,3015323.28,4364946.26,2862949.06,2985586.40,3549666.52,3586115.89,4558931.05
290110,BA,1537277.58,2087936.79,2921198.02,3817361.78,4366589.90,3055214.55,2419780.97,3022869.01,3095649.98
290115,BA,483728.32,602765.33,941482.94,741966.67,564409.08,790953.13,1253931.21,1390098.04,885031.60
290120,BA,549815.40,519418.44,466915.44,481505.04,467245.45,515828.45,562508.66,668678.41,840409.49
290130,BA,954309.97,689613.35,647854.00,670779.11,754689.26,778043.35,673758.01,627143.69,1332274.11
290135,BA,1264269.38,1603466.70,2101327.23,1499811.44,956630.21,1031678.45,1319121.99,1875430.97,1828564.87
290140,BA,472417.17,506573.82,515847.59,578537.21,483713.51,728123.30,575384.09,584144.72,618568.30
290150,BA,323037.20,396273.96,662753.30,500646.64,282203.44,277003.76,368517.05,310894.36,370292.75
290160,BA,787368.47,805738.24,355752.71,353550.06,300211.72,402012.34,843174.88,622170.99,678546.86
290170,BA,619976.12,870774.20,1531402.73,815273.05,716624.34,781096.96,624403.84,890569.02,1557861.24
290180,BA,405974.35,645078.83,116054.16,349334.35,465699.63,196848.53,136015.86,226074.60,464546.58
290190,BA,373477.16,1026529.04,315154.73,451169.16,520705.16,512971.74,467123.03,788376.77,764366.43
290195,BA,131378.08,130744.57,148971.66,117368.73,98504.72,100805.58,104008.82,173476.09,338201.31
290200,BA,588868.90,588739.08,1749634.26,671663.72,613355.29,600686.90,445194.88,629580.85,779892.19
290205,BA,8931651.15,7451515.64,6135175.91,8071877.32,4775956.00,3007326.91,3135270.13,3229988.53,3796495.25
290210,BA,1669621.92,1503846.48,2480997.62,1223703.28,1433758.55,1358799.42,1035004.88,2043355.88,1522055.51
290220,BA,1198121.60,707385.46,947813.45,1392073.60,724825.15,646735.57,1415431.02,1198454.28,1003772.59
290225,BA,713372.41,353725.37,301589.75,224005.57,229464.66,213740.93,146838.45,538776.02,244554.62
290230,BA,521634.98,332522.10,176300.34,230520.64,491909.24,433274.86,160564.91,484055.89,173410.08
290240,BA,582727.04,808138.90,321708.13,1658492.76,2315582.18,513386.23,524608.25,492941.18,11829.91
290250,BA,1655267.30,1727565.85,1609593.94,1201706.43,915700.61,846919.68,490595.51,736738.67,946436.37
290260,BA,511781.64,615517.41,1154369.00,1095493.41,724150.83,816421.46,2151120.20,962140.86,578810.01
290265,BA,206238.28,262258.46,209303.16,461752.40,193412.35,350765.93,480657.72,608503.01,475827.71
290270,BA,3284816.22,2551337.13,2771000.50,2868906.00,3090867.40,2819110.41,3538717.62,4245907.73,3612949.35
290280,BA,1159984.82,1206264.72,1417987.94,1217461.00,962295.15,1073956.57,1053144.57,1360786.74,2297132.47
290290,BA,1792441.12,1733347.82,2419168.07,2444148.25,2283570.25,1746670.25,2030697.05,2770006.83,3758218.22
290300,BA,587699.12,1001862.23,715248.70,1009585.88,461284.38,1008293.04,1004963.22,915595.45,1253185.30
290310,BA,319269.09,157590.42,184777.32,193721.32,117144.21,150390.01,290352.02,183382.71,183447.52
290320,BA,33703218.45,33101215.78,31556732.05,38448735.51,38547751.49,42087680.21,38187714.42,47615631.96,54285235.31
290323,BA,267840.25,458788.26,361420.09,810989.05,576608.61,675774.47,940486.81,627490.58,608746.12
290327,BA,1413800.93,2727556.69,3074037.21,2241852.67,2080811.44,2520018.46,1772302.26,1536691.50,1707373.65
290330,BA,359754.28,151302.18,217683.73,133283.70,266739.31,253002.97,136901.46,454535.30,273567.11
290340,BA,4483780.97,4141974.38,3774843.15,3573259.89,3008133.63,3290550.22,3798683.49,4165682.77,4075448.31
290350,BA,899067.24,822644.66,907796.91,923672.12,872722.37,738405.41,933987.90,1241365.89,1284066.98
290360,BA,850173.00,899333.76,366664.82,454598.25,179947.10,211779.10,531295.07,367731.88,373764.53
290370,BA,994545.09,1232756.02,904737.21,1387582.14,840352.91,798873.08,501345.21,789620.14,1049171.38
290380,BA,918996.88,857698.74,380200.59,313719.12,758258.18,733553.12,834979.32,1079447.07,1039633.06
290390,BA,5902483.21,4767284.74,7936329.65,8499755.01,7149492.51,6493100.07,12916395.16,8558515.90,9163031.71
290395,BA,60744.27,74436.82,126638.92,238263.66,196265.22,289553.40,354035.33,478017.85,774654.84
290400,BA,559451.71,557173.75,335721.28,585835.85,430615.50,291534.35,395960.44,389976.16,313521.99
290405,BA,529226.03,480553.66,587622.64,632227.39,543147.73,823089.48,3294667.83,859718.28,909564.20
290410,BA,1073952.90,943050.72,1145937.42,1318659.90,852891.62,1037587.88,713685.74,715926.84,997911.50
290420,BA,624554.02,631882.44,426635.40,433226.84,458232.36,881707.49,510512.95,615787.15,573437.55
290430,BA,800802.02,842737.17,949199.29,855471.82,886460.58,924721.11,1012422.09,1547819.87,1185068.04
290440,BA,473562.29,382686.27,178928.65,295709.08,248870.09,164808.62,811081.43,765664.44,698786.47
290450,BA,4670974.75,4481003.59,1804602.24,1411528.06,989052.85,608537.43,1275116.29,1345123.45,1244588.71
290460,BA,12431098.90,14606757.76,21987158.91,18129935.79,15805893.22,14040714.85,16620725.71,16242642.27,14623032.35
290470,BA,391177.81,904866.49,636978.80,489508.37,479086.04,529530.86,890881.47,1126639.88,921155.54
290475,BA,476421.61,325877.38,315344.45,452138.44,829646.71,535753.31,1914043.98,2841184.84,4941050.16
290480,BA,363448.25,315466.93,342982.86,484049.95,484846.18,333731.66,395553.03,266256.26,502897.48
290485,BA,334141.85,269211.65,322098.90,445419.27,485486.03,471104.08,454404.05,500973.55,356596.36
290490,BA,2313593.25,2237964.20,2198489.32,2707761.05,1840354.22,2584358.76,2435221.70,1672172.00,1285308.64
290500,BA,1493099.77,1393988.37,1480712.72,1808203.05,1742089.75,1792243.94,1685183.54,1707787.28,1827349.38
290510,BA,584999.31,488874.08,281163.49,470192.74,236071.17,196327.16,323130.38,578541.28,662876.89
290515,BA,125366.11,212363.83,115715.69,52262.22,72409.96,60064.37,330848.90,262120.72,272204.96
290520,BA,9983744.64,15706576.56,20482800.96,18008610.13,24243069.27,13605163.68,8522131.74,8003930.67,11162096.86
290530,BA,497466.57,540609.37,794221.20,823478.61,6063513.85,1772666.65,5270837.74,4653079.88,2064478.94
290540,BA,3566893.11,3619417.14,3464172.90,3808587.45,5037645.28,5615424.64,5783617.59,6363786.33,7505931.25
290550,BA,227453.24,332721.61,385561.41,349710.53,378346.96,520381.13,424993.85,259932.03,274717.16
290560,BA,2702943.80,2437721.63,2374836.56,2255664.36,2156143.69,1921292.01,1959957.30,1856017.75,2080248.33
290570,BA,213820911.76,219957555.36,251084811.61,311731796.45,266054180.67,243473238.87,259562402.16,278366751.49,298404200.22
290580,BA,1379452.85,1177868.15,1254432.46,1360980.21,1271990.69,1179010.88,1317127.57,1394032.49,1512620.64
290590,BA,963130.10,1371694.96,718189.06,1082786.19,1771974.14,1499096.00,1051668.04,1168640.22,1989205.34
290600,BA,7473239.39,8329567.97,5389668.27,7757580.07,12314651.04,13156797.45,16738413.53,9669824.19,16060311.85
290610,BA,489753.89,432053.70,365596.24,453239.76,528522.91,587186.75,383592.68,386908.51,689027.52
290620,BA,476071.17,874922.15,1042140.65,497115.43,580792.99,466648.83,434776.32,837777.67,65327.22
290630,BA,1699097.02,2264724.90,1371864.80,2378915.75,2226127.80,2004236.36,2313319.84,2737559.69,2592961.02
290640,BA,346792.38,372765.80,317060.49,556671.13,419499.54,426889.22,298031.03,298296.38,299961.79
290650,BA,68887043.99,65896072.49,81213758.49,73353920.83,64788721.95,60981202.15,76440671.35,88309702.75,81430507.48
